"";"X";"Q1";"Q3";"Q3_graph";"Q5";"Q5_graph";"Q8_graph";"Q8";"Q10";"Q12";"Q14";"Q16";"Q18";"Q20";"court";"imam";"elders";"killed";"wounded";"damaged";"displaced";"edu";"income";"female";"age";"unemployed";"urban_com";"com_exposure";"russ_pop";"lmaltitude";"ldistance_Grozny";"lcom_size";"rayon";"location";"V1RL";"V2RL";"V3RL";"V4RL";"V5RL";"V6RL";"V7RL";"V8RL";"V9RL";"V10RL";"V1S";"V2S";"V3S";"V4S";"V5S";"V6S";"V7S";"V8S";"V9S";"V10S";"V1A";"V2A";"V3A";"V4A";"V5A";"V6A";"V7A";"V8A";"V9A";"V10A";"indexRL";"indexS";"indexA";"age_cohorts";"edufull";"incomefull"
"246";246;2;2;2;2;2;1;1;2;1;1;1;1;1;1;1;0;1;0;0;1;6;4;1;49;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;1;0;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,6;0,4;0;"midage";6;4
"247";247;1;2;2;2;2;2;2;2;2;2;2;2;1;1;0;0;1;0;0;0;6;2;1;27;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0,2;0,8;0;"youth";6;2
"248";248;2;2;2;3;3;2;2;1;1;3;2;3;1;1;1;0;1;1;0;1;NA;5;1;33;0;0;0;3;4,98360662170834;2,83321334405622;8,4368504387337;"groznenskiy";"ptetropavlovskaya";0;0;0;0;1;1;0;0;0;1;1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0,3;0,4;0,3;"midage";5,73212303033231;5
"249";249;2;2;2;3;3;1;1;1;2;1;3;2;1;0;0;0;1;1;2;0;NA;1;1;43;0;0;0;3;4,98360662170834;2,83321334405622;8,4368504387337;"groznenskiy";"ptetropavlovskaya";0;0;0;1;1;0;1;0;0;1;1;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0,4;0,4;0,2;"midage";4,99144770074873;1
"250";250;2;2;2;3;3;1;1;2;2;2;4;1;2;0;1;0;1;0;1;0;NA;3;1;22;0;0;0;3;4,98360662170834;2,83321334405622;8,4368504387337;"groznenskiy";"ptetropavlovskaya";0;0;0;1;0;0;0;0;1;0;1;1;0;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0,2;0,6;0,1;"youth";5,44813743695175;3
"251";251;2;2;2;2;2;2;2;2;3;2;2;2;2;0;0;0;1;1;2;1;NA;4;0;28;0;0;0;3;4,98360662170834;2,83321334405622;8,4368504387337;"groznenskiy";"ptetropavlovskaya";0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0,9;0,1;"youth";4,70675973069491;4
"252";252;2;2;2;1;1;3;3;2;1;1;2;2;1;1;1;0;1;0;NA;0;NA;1;1;21;0;0;0;3;4,98360662170834;2,83321334405622;8,4368504387337;"groznenskiy";"ptetropavlovskaya";0;0;1;0;0;1;1;0;0;1;1;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0,4;0,5;0,1;"youth";3,49653037624814;1
"253";253;3;1;1;3;3;2;2;1;1;1;3;1;1;0;0;0;1;0;1;0;6;1;0;42;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;1;0;0;1;1;1;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0,6;0,1;0,3;"midage";6;1
"254";254;2;2;2;3;3;2;2;3;3;1;1;3;3;1;0;0;1;0;2;0;3;3;0;29;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;1;0,2;0,3;0,5;"youth";3;3
"255";255;3;2;2;2;2;2;2;2;2;2;1;3;4;1;0;0;1;0;2;1;3;4;0;57;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0,1;0,6;0,2;"older";3;4
"256";256;3;3;3;2;2;3;3;2;3;2;2;2;2;1;1;0;1;0;1;0;4;2;0;52;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;1;1;1;0;1;0;1;0;0;0;0;0;0,6;0,4;"older";4;2
"257";257;2;5;4;3;3;1;1;2;1;3;4;3;1;0;0;1;1;1;2;0;3;2;0;22;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;1;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0,3;0,2;0,3;"youth";3;2
"258";258;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;0;1;1;2;0;6;4;1;24;1;0;0;3;4,69134788222914;3,29583686600433;7,57507169950756;"groznenskiy";"Ilyinovskaya";1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0,9;0;0,1;"youth";6;4
"259";259;3;1;1;1;1;3;3;4;2;1;1;3;1;0;0;0;1;1;0;0;4;3;1;33;1;0;0;3;4,69134788222914;3,29583686600433;7,57507169950756;"groznenskiy";"Ilyinovskaya";0;1;1;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0,5;0,1;0,3;"midage";4;3
"260";260;1;1;1;1;1;2;2;NA;2;1;1;3;1;1;1;0;1;1;2;1;6;3;1;37;1;0;0;3;4,69134788222914;3,29583686600433;7,57507169950756;"groznenskiy";"Ilyinovskaya";1;1;1;0;0;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0,6;0,2;0,1;"midage";6;3
"261";261;4;2;2;3;3;1;1;2;1;1;1;1;1;0;0;0;1;1;0;0;6;3;1;30;1;0;0;3;4,69134788222914;3,29583686600433;7,57507169950756;"groznenskiy";"Ilyinovskaya";0;0;0;1;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0,6;0,2;0,1;"midage";6;3
"262";262;2;2;2;2;2;3;3;4;2;2;2;2;2;0;0;0;1;1;0;1;5;3;1;35;1;0;0;3;4,69134788222914;3,29583686600433;7,57507169950756;"groznenskiy";"Ilyinovskaya";0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0,8;0,1;"midage";5;3
"263";263;2;2;2;3;3;3;3;3;3;1;3;2;2;1;0;0;1;NA;2;0;3;NA;0;28;1;0;0;3;4,69134788222914;3,29583686600433;7,57507169950756;"groznenskiy";"Ilyinovskaya";0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;1;0;0;0,1;0,4;0,5;"youth";3;4,14932594062867
"264";264;2;1;1;1;1;2;2;4;1;1;4;4;1;0;0;0;1;1;2;0;4;4;1;20;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;1;1;0;0;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0,2;0;"youth";4;4
"265";265;2;1;1;3;3;4;4;4;3;1;1;4;3;0;0;1;1;1;2;1;3;4;0;25;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0,3;0,1;0,3;"youth";3;4
"266";266;1;1;1;2;2;1;1;2;1;1;1;1;1;0;0;0;1;0;1;0;6;4;1;34;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";1;1;0;1;0;1;1;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,8;0,2;0;"midage";6;4
"267";267;2;1;1;1;1;1;1;4;1;1;4;4;1;0;0;0;1;1;1;0;4;5;1;20;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;1;1;1;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,6;0,1;0;"youth";4;5
"268";268;2;1;1;3;3;2;2;2;2;1;3;1;3;0;0;0;1;1;0;0;6;NA;0;30;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;1;0;0;0;0;1;0;1;0;1;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0,3;0,4;0,3;"midage";6;1,43971778107983
"269";269;3;2;2;2;2;1;1;2;2;1;1;4;2;0;0;0;1;1;2;0;6;3;0;27;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;1;0;0;1;1;0;0;0;1;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0,3;0,5;0,1;"youth";6;3
"270";270;4;2;2;2;2;2;2;2;1;1;1;1;1;1;0;0;1;1;2;1;6;3;1;38;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;1;1;1;1;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0,4;0;"midage";6;3
"271";271;2;2;2;2;2;4;4;4;2;1;4;2;2;0;0;0;1;0;2;0;3;NA;1;41;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0,1;0,6;0;"midage";3;3,34373876287187
"272";272;2;2;2;2;2;2;2;2;2;2;2;2;2;0;1;0;1;0;2;1;6;3;0;27;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;"youth";6;3
"273";273;2;2;2;2;2;4;4;2;2;1;1;4;2;0;0;0;1;1;2;1;6;NA;0;27;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;1;1;0;0;1;1;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0,2;0,6;0;"youth";6;2,1460147153406
"274";274;2;2;2;3;3;1;1;3;2;1;2;1;1;0;1;1;1;1;2;1;4;4;1;55;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;1;0;0;1;0;1;1;1;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0,4;0,4;0,2;"older";4;4
"275";275;2;3;3;3;3;2;2;3;3;3;1;2;2;0;0;1;1;0;2;0;3;1;0;33;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;1;1;0;1;1;1;0;0;0;0,1;0,4;0,5;"midage";3;1
"276";276;1;5;4;4;4;4;4;4;2;4;1;2;3;0;0;0;1;1;2;0;4;2;1;27;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0,2;0,2;0,1;"youth";4;2
"277";277;2;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;0;0;NA;4;0;43;0;0;1;0;5,34710753071747;2,94443897916644;9,37704054786718;"groznenskiy";"Aklhan-Kala";0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,9;0,1;0;"midage";4,41778000153942;4
"278";278;2;1;1;1;1;2;2;4;1;1;1;1;2;0;0;0;1;1;2;1;NA;5;1;35;0;0;1;0;5,34710753071747;2,94443897916644;9,37704054786718;"groznenskiy";"Aklhan-Kala";0;1;1;0;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0,6;0,3;0;"midage";2,91348979865132;5
"279";279;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;0;NA;5;0;25;0;0;1;0;5,34710753071747;2,94443897916644;9,37704054786718;"groznenskiy";"Aklhan-Kala";1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;"youth";6,32908042798058;5
"280";280;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;0;2;1;NA;5;1;24;0;0;1;0;5,34710753071747;2,94443897916644;9,37704054786718;"groznenskiy";"Aklhan-Kala";1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;"youth";2,37745086741499;5
"281";281;3;4;4;1;1;2;2;4;1;1;1;1;3;0;0;0;1;1;1;0;NA;3;0;30;0;0;1;0;5,34710753071747;2,94443897916644;9,37704054786718;"groznenskiy";"Aklhan-Kala";0;0;1;0;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0,5;0,1;0,2;"midage";3,36417548437122;3
"282";282;3;5;4;3;3;1;1;2;2;1;1;2;2;0;1;0;1;0;2;1;NA;3;0;46;0;0;1;0;5,34710753071747;2,94443897916644;9,37704054786718;"groznenskiy";"Aklhan-Kala";0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0,3;0,4;0,2;"midage";4,02361469120297;3
"283";283;2;1;1;2;2;4;4;1;2;1;4;2;2;0;0;0;1;1;2;1;3;3;1;38;0;0;0;0;5,32300997913841;3,85014760171006;8,81120518756289;"urus-martan";"martan-chu";0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0,3;0,5;0;"midage";3;3
"284";284;2;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;0;4;3;0;29;0;0;0;0;5,32300997913841;3,85014760171006;8,81120518756289;"urus-martan";"martan-chu";0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,9;0,1;0;"youth";4;3
"285";285;2;1;1;1;1;2;2;2;1;1;2;NA;2;1;0;0;1;1;2;0;6;3;1;25;0;0;0;0;5,32300997913841;3,85014760171006;8,81120518756289;"urus-martan";"martan-chu";0;1;1;0;0;1;1;0;0;0;1;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0,4;0,5;0;"youth";6;3
"286";286;2;1;1;3;3;1;1;1;1;1;2;1;1;0;0;0;1;1;2;0;3;4;1;28;0;0;0;0;5,32300997913841;3,85014760171006;8,81120518756289;"urus-martan";"martan-chu";0;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0,7;0,2;0,1;"youth";3;4
"287";287;4;1;1;3;3;3;3;1;1;1;1;1;3;0;0;0;1;0;2;0;6;3;1;18;0;0;0;0;5,32300997913841;3,85014760171006;8,81120518756289;"urus-martan";"martan-chu";0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0,6;0;0,3;"youth";6;3
"288";288;2;2;2;2;2;2;2;4;2;2;3;3;3;0;0;0;1;1;2;0;2;4;0;43;0;0;0;0;5,32300997913841;3,85014760171006;8,81120518756289;"urus-martan";"martan-chu";0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0,6;0,3;"midage";2;4
"289";289;2;2;2;3;3;3;3;2;2;1;1;2;2;0;0;0;1;1;2;1;3;5;1;44;0;0;0;0;5,32300997913841;3,85014760171006;8,81120518756289;"urus-martan";"martan-chu";0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0,2;0,6;0,2;"midage";3;5
"290";290;2;2;2;2;2;2;2;1;2;2;2;2;2;0;0;0;1;0;2;1;3;3;0;47;0;0;0;0;5,32300997913841;3,85014760171006;8,81120518756289;"urus-martan";"martan-chu";0;0;0;0;1;0;0;0;0;0;1;1;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0,1;0,9;0;"midage";3;3
"291";291;3;3;3;3;3;3;3;3;3;3;3;3;3;0;0;0;1;1;2;0;5;4;0;37;0;0;0;0;5,32300997913841;3,85014760171006;8,81120518756289;"urus-martan";"martan-chu";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;"midage";5;4
"292";292;3;3;3;1;1;2;2;2;2;3;2;2;2;1;1;0;1;1;0;0;6;5;0;19;0;0;0;0;5,32300997913841;3,85014760171006;8,81120518756289;"urus-martan";"martan-chu";0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;1;1;0;0;0;0;1;0;0;0;0,1;0,6;0,3;"youth";6;5
"293";293;3;4;4;3;3;1;1;3;1;1;2;2;3;0;1;1;1;1;2;1;6;3;0;21;0;0;0;0;5,32300997913841;3,85014760171006;8,81120518756289;"urus-martan";"martan-chu";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;1;0;0;0;0;1;0,3;0,2;0,4;"youth";6;3
"294";294;3;4;4;3;3;3;3;3;3;1;1;3;3;0;0;NA;1;1;2;0;6;4;1;20;0;0;0;0;5,32300997913841;3,85014760171006;8,81120518756289;"urus-martan";"martan-chu";0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;1;1;0,2;0;0,7;"youth";6;4
"295";295;2;4;4;5;4;2;2;2;2;1;2;3;2;0;0;0;1;1;0;1;6;5;1;27;0;0;0;0;5,32300997913841;3,85014760171006;8,81120518756289;"urus-martan";"martan-chu";0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0,1;0,6;0,1;"youth";6;5
"296";296;1;4;4;3;3;2;2;2;2;2;2;3;2;0;0;0;1;0;0;0;3;4;0;49;0;0;0;0;5,32300997913841;3,85014760171006;8,81120518756289;"urus-martan";"martan-chu";1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;1;0;0,1;0,6;0,2;"midage";3;4
"297";297;2;4;4;2;2;3;3;2;2;2;2;3;2;0;0;0;1;0;0;0;3;4;0;52;0;0;0;0;5,32300997913841;3,85014760171006;8,81120518756289;"urus-martan";"martan-chu";0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0,7;0,2;"older";3;4
"298";298;2;5;4;3;3;2;2;3;2;1;2;2;2;0;0;1;1;1;2;0;6;4;1;26;0;0;0;0;5,32300997913841;3,85014760171006;8,81120518756289;"urus-martan";"martan-chu";0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;1;1;1;0;0;1;0;1;0;0;0;0;0;0,1;0,6;0,2;"youth";6;4
"299";299;3;5;4;4;4;2;2;1;4;4;4;4;3;0;0;0;1;1;2;0;6;4;0;26;0;0;0;0;5,32300997913841;3,85014760171006;8,81120518756289;"urus-martan";"martan-chu";0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0,1;0,1;0,2;"youth";6;4
"300";300;1;1;1;1;1;1;1;4;1;1;1;2;1;1;0;0;1;1;2;0;3;2;1;19;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";1;1;1;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0,8;0,1;0;"youth";3;2
"301";301;2;4;4;5;4;4;5;2;2;1;4;3;2;0;0;0;1;1;NA;1;4;3;0;28;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0,1;0,4;0,1;"youth";4;3
"302";302;2;2;2;2;2;2;2;1;2;1;1;4;1;0;0;0;1;1;2;0;5;5;0;25;0;0;0;3;4,69134788222914;3,29583686600433;7,57507169950756;"groznenskiy";"Ilyinovskaya";0;0;0;0;1;0;1;1;0;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4;0,5;0;"youth";5;5
"303";303;2;2;2;3;3;4;5;1;4;3;3;2;2;0;0;1;1;1;NA;1;4;4;0;31;1;0;0;3;4,69134788222914;3,29583686600433;7,57507169950756;"groznenskiy";"Ilyinovskaya";0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;1;0;0;0,1;0,4;0,3;"midage";4;4
"304";304;3;4;4;2;2;4;4;2;2;1;4;2;2;1;1;0;1;1;NA;1;5;4;0;25;1;0;0;3;4,69134788222914;3,29583686600433;7,57507169950756;"groznenskiy";"Ilyinovskaya";0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0,1;0,5;0,1;"youth";5;4
"305";305;1;1;1;1;1;2;2;1;1;3;1;3;1;0;0;0;1;1;0;0;4;3;1;48;0;1;1;0;4,70953020131233;2,99573227355399;10,4839698274386;"argun";"argun";1;1;1;0;1;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0,7;0,1;0,2;"midage";4;3
"306";306;1;1;1;3;3;1;1;1;3;1;1;2;1;1;0;0;1;0;2;1;5;2;1;34;0;1;1;0;4,70953020131233;2,99573227355399;10,4839698274386;"argun";"argun";1;1;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0,7;0,1;0,2;"midage";5;2
"307";307;3;2;2;2;2;2;2;2;3;2;2;2;2;0;0;1;1;1;1;0;5;3;0;26;0;1;1;0;4,70953020131233;2,99573227355399;10,4839698274386;"argun";"argun";0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0,8;0,2;"youth";5;3
"308";308;2;2;2;2;2;2;2;2;2;2;2;1;2;0;0;0;1;1;1;0;5;2;1;22;0;1;1;0;4,70953020131233;2,99573227355399;10,4839698274386;"argun";"argun";0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0,1;0,9;0;"youth";5;2
"309";309;2;2;2;3;3;2;2;2;3;2;3;2;2;0;1;0;1;1;2;0;4;5;0;28;0;1;1;0;4,70953020131233;2,99573227355399;10,4839698274386;"argun";"argun";0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;1;1;0;0;1;0;0;1;0;1;0;0;0;0,7;0,3;"youth";4;5
"310";310;2;2;2;2;2;4;4;3;3;1;1;4;2;0;0;0;1;1;2;0;6;NA;1;26;0;1;1;0;4,70953020131233;2,99573227355399;10,4839698274386;"argun";"argun";0;0;0;0;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0,2;0,4;0,2;"youth";6;4,06880014050361
"311";311;1;2;2;1;1;2;2;1;4;1;1;1;1;1;0;1;1;1;2;0;6;3;1;37;0;1;1;0;4,70953020131233;2,99573227355399;10,4839698274386;"argun";"argun";1;0;1;0;1;0;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7;0,2;0;"midage";6;3
"312";312;3;2;2;2;2;3;3;1;3;1;1;1;4;0;0;0;1;1;2;1;6;5;0;40;0;1;1;0;4,70953020131233;2,99573227355399;10,4839698274386;"argun";"argun";0;0;0;0;1;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0,4;0,2;0,3;"midage";6;5
"313";313;3;2;2;2;2;4;4;3;1;1;4;4;4;0;0;0;1;0;0;1;NA;4;0;NA;1;1;1;0;4,70953020131233;2,99573227355399;10,4839698274386;"argun";"argun";0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0,2;0,2;0,2;NA;6,46198476049509;4
"314";314;3;4;4;3;3;4;5;2;3;1;1;2;4;0;0;0;1;1;2;0;4;3;0;51;0;1;1;0;4,70953020131233;2,99573227355399;10,4839698274386;"argun";"argun";0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0,2;0,2;0,3;"older";4;3
"315";315;1;4;4;4;4;3;3;3;1;3;3;1;3;0;0;0;1;1;0;0;4;3;1;44;0;1;1;0;4,70953020131233;2,99573227355399;10,4839698274386;"argun";"argun";1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0,3;0;0,5;"midage";4;3
"316";316;2;4;4;3;3;1;1;2;1;1;3;2;2;0;0;0;1;0;0;1;5;2;1;27;0;1;1;0;4,70953020131233;2,99573227355399;10,4839698274386;"argun";"argun";0;0;0;1;0;1;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0,3;0,4;0,2;"youth";5;2
"317";317;3;4;4;3;3;1;1;3;3;1;1;2;4;0;1;1;1;1;1;0;3;3;0;35;0;1;1;0;4,70953020131233;2,99573227355399;10,4839698274386;"argun";"argun";0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;0;0;0,3;0,1;0,4;"midage";3;3
"318";318;2;4;4;3;3;2;2;2;3;4;1;4;2;1;0;0;1;1;NA;0;6;3;1;21;0;1;1;0;4,70953020131233;2,99573227355399;10,4839698274386;"argun";"argun";0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0,1;0,4;0,2;"youth";6;3
"319";319;1;4;4;3;3;2;2;2;3;1;2;2;2;0;1;1;1;1;2;0;3;4;1;23;0;1;1;0;4,70953020131233;2,99573227355399;10,4839698274386;"argun";"argun";1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0,2;0,5;0,2;"youth";3;4
"320";320;1;5;4;3;3;1;1;1;1;1;2;1;1;0;0;1;1;1;2;0;6;5;1;22;0;1;1;0;4,70953020131233;2,99573227355399;10,4839698274386;"argun";"argun";1;0;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0,7;0,1;0,1;"youth";6;5
"321";321;3;1;1;4;4;3;3;2;1;1;1;1;3;0;1;1;1;1;2;0;5;4;1;39;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny";0;1;0;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0,5;0,1;0,3;"midage";5;4
